customer_id,loan_id,recurrence_1,recurrence_2
619z8zgg49x870x8hh98x627,loan_8069678,2,True
6201g06715x5335hgy8i2hh6,loan_8473140,2,True
618h87ig18g3745i2907545x,loan_8390912,2,True
621gz5h0y1xy46ggh63zyx46,loan_1278068,2,True
61818580719g6xxgiy49h57h,loan_8479164,2,True
61x60y9g26gx61616z27g33i,loan_0222019,2,True
61904069iixg451i55xi5ggg,loan_9158174,2,True
5iz76i7x08yzzy82939g5yz4,loan_4109759,2,True
616y3xx82y8g807y4250x5x3,loan_4480091,2,True
615z2z491965y902g6h26ix1,loan_3451675,2,True
60hxg269z16g749yizy4422y,loan_2235923,2,True
61hg3i35x784h9g6779xyz3x,loan_8066283,2,True
61z274290hzy0z0gz33yhh1g,loan_7339118,2,True
61hi0zy5872xzxyz5x1ih92i,loan_9399503,2,True
618gigz698921284g7x207xh,loan_7062717,2,True
618y233x1z72ygi78h7zz8zh,loan_7655454,2,True
617377y7hh890ixh2g460hh3,loan_1824479,2,True
61z021001088yg21z299443y,loan_4814599,2,True
61z910hig0iy5268xh0zy171,loan_9146881,2,True
61918y4ig639350h9ixix27z,loan_8296462,2,True
6193170z61x9534g5yxg78x7,loan_9314030,2,True
61zh046780717y050772zy20,loan_8413487,2,True
618zy0g540ix950058772y96,loan_9003018,2,True
619595y7x4hz21973hx4z39y,loan_5903070,2,True
61x1h0x8x4117hg122ih4i6i,loan_6572700,2,True
618y7h9h6534xg14h3hz4160,loan_6506884,2,True
61gh385006859i0i3915yy06,loan_6109627,2,True
619ixh9i902437628g47i1i5,loan_4119610,2,True
61y20z10i73i059x9y1yi766,loan_9145269,2,True
618hi630960hzhy1x94h46ii,loan_2195290,2,True
61y93g6i04zz5h7gg2052405,loan_7137796,2,True
6106g0xx98g7581gi7x2853x,loan_6075124,2,True
61x6064x7g60y9g7z8142y50,loan_6622189,2,True
6104z08516298y7i66351y3g,loan_5145499,2,True
61iz156izy505i1zg7i1ii46,loan_7490756,2,True
61y0x650xz51ih48yzx38i19,loan_2873053,2,True
6185i501668513425282651y,loan_1358455,2,True
616hy91587z1h504h3g002g7,loan_7032195,2,True
61yz9x3g3x4y5y6723y1ygzy,loan_1071156,2,True
61z55zyyhxh7684zxh67xz4z,loan_4435718,2,True
61x789i4015hx7x4h5zg1x51,loan_5222590,2,True
61z5321i033hgx3h8hi9i42i,loan_4504279,2,True
6111yz6h85ygii10hyi5xhyx,loan_8549022,2,True
61h3g8zzi37yi2h6y0zxy3y6,loan_0186833,2,True
618789x9034x0h4yy5028iy1,loan_3875240,2,True
61z5gg7g05hz5x8h6g538xy9,loan_4860227,2,True
618xxhi2g5z4xgzh862x26h8,loan_6464371,2,True
61i0922g7zhz6yhyh096745y,loan_9679483,2,True
618zi2h8514hi6i021049i98,loan_0726133,2,True
61z525gi9x85z49y793z219z,loan_9569335,2,True
6197z5gi752y7x96hy89085y,loan_9571697,2,True
5h5g04y9hi3x4020x09366g4,loan_5092996,2,True
622i80343hz81yh06762yi56,loan_9239585,2,True
61yhiy44z08i275x51x70809,loan_5130128,2,True
6174944z77xx9y83xii6hzz9,loan_2343047,2,True
61y573168049xz3905hg8666,loan_5922726,2,True
61i5iy716151143158101g71,loan_6177002,2,True
618hhgz4h5zx17hhxhy6y52g,loan_6422723,2,True
616zy1i7gg610x29zhhx60yi,loan_9535846,2,True
618y445hhi34y4484g753971,loan_1875602,2,True
619xhhg20xgxh253yz486g9z,loan_9290838,2,True
61h740086z085i1g3h112g0i,loan_5015507,2,True
61gy0618xi88532y89g22hz6,loan_1363029,2,True
619h7395i95h56g69g41i6yy,loan_1936632,2,True
61970ihy30g91384iy803i0i,loan_9201059,2,True
618g8zy44zh25zigz847hhzi,loan_6113572,2,True
61943i730i090684gh2938z4,loan_1406069,2,True
5x865xi843yg82i8y67iy467,loan_7759881,2,True
62012hzi160i2767865xx2zi,loan_3067852,2,True
62098x0xx30hh6x68iii71h7,loan_2972660,2,True
618xx5i2x65h45xiix56h59i,loan_8064751,2,True
6192z89z5zzix0y332zzy958,loan_3325297,2,True
6190yggz143gggg2ghyhz48i,loan_4884500,2,True
61h39zgi2258h0542hzyix32,loan_7332861,2,True
619ghzg2602025168h6x11y2,loan_1596153,2,True
61z6yhh1x4x9h581h5z55y67,loan_6501893,2,True
5z12xi66h77g3y4i7732x7zx,loan_9821378,2,True
61h8yy25yhz495845948gzz7,loan_7870312,2,True
61624x1i6h33x326y564808i,loan_1812384,2,True
60274xhzz1616g460z385613,loan_4021177,2,True
61x89gh32676634186223068,loan_4402744,2,True
617hi46hx5yi55643z0i6g99,loan_9992430,2,True
61i420gy32z7zh9igg80i5i1,loan_5220541,2,True
618gxg8354160h85i8948304,loan_6829435,2,True
6191hy081z9ixhi90z091g8x,loan_7048560,2,True
61y11zgy8g9h4gy6g6971x80,loan_2016842,2,True
61981370i41z270hzhy25649,loan_0681781,2,True
619007z8118x3823h05y3i75,loan_4538341,2,True
609i1x77yz505hy48376167x,loan_8728285,2,True
618h831y086gzix6x75h91hx,loan_8306393,2,True
60y002652y8i73ix3hy483xx,loan_2271094,2,True
61926684yhiz8x11xh3710xz,loan_5468686,2,True
5h5g83823i50x318i690hx5i,loan_0903452,2,True
5x197x1zi9772y6y11zz9867,loan_8082255,2,True
616883063hi2i5h75yg9i86x,loan_4322806,2,True
618g395izy428119iz62z3y0,loan_7713272,2,True
619730yg1i27hzzgh8y2g98g,loan_2899732,2,True
6189y7hg33604hzh8g2050z6,loan_1458313,2,True
61z59gzhzxhzxh611x9g9yhy,loan_4615216,2,True
61i1ix294i2g1594i18z8x10,loan_0309818,2,True
61z4103yy150gy09xyxhh800,loan_0708576,2,True
61z237685zi56988223x9z49,loan_5886462,2,True
61z96y9g604xxy9z7ih198x7,loan_8021184,2,True
616z23z9h03768781y5yhg1i,loan_5188018,2,True
61gz788z63503h0zh4zx72y1,loan_6495139,2,True
61z1zh31560z4793847x52y2,loan_7345905,2,True
61686zg49yg631x7125iyi9i,loan_6000047,2,True
618hx5g6zy4y49x297561746,loan_3977557,2,True
61z1278155gxzz678g3i990y,loan_7374228,2,True
6179gggi72yiiy269396049x,loan_2789164,2,True
60xi4305701y7xgyi3xx682x,loan_7519384,2,True
6185hhi0z1xgxz170yi7z583,loan_4208192,2,True
61h3y9h2890678847z51yhy4,loan_6682605,2,True
6165065187y17yy1h44ix448,loan_2785191,2,True
533z822x0756z11h840059g0,loan_0825696,2,True
616g1hx25i3hy8z8757i4hg7,loan_8341666,2,True
61773x537yih5xh6yzy7xxyh,loan_2282576,2,True
5y0xy2iigh84y7x0izx359x6,loan_1436828,2,True
61xg97x0297y897y2g0171yx,loan_5617342,2,True
618i4h7gi037966823h58y0z,loan_6200568,2,True
618x034zh4h378z04hi15h78,loan_1151953,2,True
618h4h8h866511947i246g9y,loan_9971434,2,True
61x3541h6y4433yzh36xz717,loan_4969256,2,True
61945x4693gh89211z467y17,loan_2488124,2,True
5x5hh4040x0098hix5h87534,loan_4077202,2,True
618hzg0zhh00h2743ihi67g8,loan_1999176,2,True
5z6g936289x5z08883530570,loan_6933631,2,True
61z40391h0yg1gg72z7x8yi9,loan_9408784,2,True
618y325zz1i4g45i468g17hi,loan_5861227,2,True
61z18377153531ygy3y23442,loan_7628050,2,True
61zxz4g9ig7ii7i8gy2y4286,loan_0132290,2,True
615yy5z80296yxhz36y045iy,loan_0414469,2,True
5hi693i63hhiyzh65801z06i,loan_4600400,2,True
59x52yzg1ih2917h0096h3y5,loan_2799495,2,True
6193h431i84z60684hzg9h5x,loan_3074461,2,True
6192gyx0i060hzg929234zxx,loan_8837422,2,True
6191x5gi7y30i2h16824i21g,loan_3673417,2,True
5gyxgz0074hygiih0732z3hy,loan_7247330,2,True
623415x61g713h53hy16z123,loan_8887393,2,True
6169x85370xyi886ghhg7597,loan_4824287,2,True
619h7845524y9845z6z45i0i,loan_9145081,2,True
6179g5zzx356076g551i58xi,loan_8111330,2,True
618g54258h24h739g30925g8,loan_6345431,2,True
5x134658hig7660571z6y627,loan_1980009,2,True
61z6g46xi9x72651hz665yhh,loan_4610355,2,True
61z6zg968033yii9zh0645i5,loan_2311552,2,True
618yyy8588830z73hy683y86,loan_6155890,2,True
618y152z0h32104993zyzhyg,loan_8360406,2,True
615i4g434i482832ih6yyi41,loan_6858709,2,True
615x7zgh7y0x43x59445i864,loan_4160563,2,True
61zg2134728803g2iy72415x,loan_2546934,2,True
61z2877y697h90g22127x143,loan_1668969,2,True
6193i2iz8z757g096x9h28h0,loan_3684694,2,True
61z56172ig0h948h603iy9y6,loan_3828815,2,True
618ix40x3y46yg5853674624,loan_9427131,2,True
61i83944gx582h9y76309700,loan_2840912,2,True
615g650gxh4xy81i5h38zxz0,loan_6671599,2,True
61z99826g7z274025052984g,loan_1661092,2,True
61x198zi46i155466y378yh5,loan_1321649,2,True
61585i1gz0h4g7y9xy830414,loan_1190368,2,True
61z38yg80g9i279g8y76iy9z,loan_7422364,2,True
61xhi47yy7i23h79i5hy9255,loan_3486058,2,True
61xg9860201081yz23gy379i,loan_7880665,2,True
61z4xih4igx19i93zxgy2681,loan_5228923,2,True
6189g50x329g1z35zxi6573i,loan_5530745,2,True
618z957761h98y0xz57ggz88,loan_0811045,2,True
61y2962ih914h5i93555i9iy,loan_8814032,2,True
61898338i4hzhh6739y5xy9g,loan_8290535,2,True
60232hz6h516y521533999g6,loan_1046268,2,True
618h46z1yii0x8i64gi4i01x,loan_2879705,2,True
617i1z9h45x6x940z2z7hhyh,loan_6858772,2,True
622576hhy1g12h9645170667,loan_7881057,2,True
6160957404z2374691y9z4h8,loan_1611324,2,True
61z3h25i5x3252z2x9896g62,loan_3012593,2,True
6164z06zzx293yi51600i64i,loan_9208243,2,True
6232zg2g6hi3542y1303568y,loan_1008316,2,True
61g3x84gg66y0i224080508h,loan_9313356,2,True
620314ziz40yy07y65xx608y,loan_2117008,2,True
61x85934y45142i5igz15y2g,loan_6035837,2,True
61gh7ygigg7h094459388i2h,loan_9927139,2,True
61x6gx4x6816319zyhz480h8,loan_2981759,2,True
61z554xg28i268z0izhg4008,loan_8787410,2,True
611zg693z61851z6xh2g64x1,loan_1217664,2,True
5hi057519i2iz13yz430yxx8,loan_8193114,2,True
61943h98g24207i8y00ii810,loan_0253414,2,True
61i1i583xi1990x92h067797,loan_6790764,2,True
61gh572hx1456ii02387ig07,loan_1561482,2,True
61743hzz3xgz23h54y53z612,loan_1293004,2,True
60h38zh63hy11z2i727x0ghz,loan_7297802,2,True
618y0684477307676g1g445i,loan_1584428,2,True
618g18i01h738g5h420g4i6g,loan_8462059,2,True
618y33x7528089756gzixxg4,loan_3984122,2,True
61757z5yx5710z625h91gz60,loan_7828672,2,True
60h344gy87y29zg37078g122,loan_1981382,2,True
61z9z02h403hig40h902i8y2,loan_8656131,2,True
618y77579yz645134h8830z2,loan_9136325,2,True
61yhy43yy446i68542iy29h9,loan_7781266,2,True
6164yx365x45x2985h4igiyh,loan_4515154,2,True
61h7z7z49i36g65310432x42,loan_8675182,2,True
61zzi2116x169yg4065g2h70,loan_8375051,2,True
61z2x8x472ihg6xg9431gh4i,loan_5120275,2,True
619i45g61508h94z56821g78,loan_5710970,2,True
61z2x7zg34zg72964xi8g515,loan_2320928,2,True
6189yx1g55z984z8x4yh6216,loan_8500539,2,True
619zizz3zg21649341i7x60i,loan_2063617,2,True
5zyx23y1882243hg833g4iyx,loan_1069306,2,True
618i37hyy98y156z2565z1y2,loan_8584036,2,True
618g0hih757xzg1xy1i1z225,loan_1226743,2,True
618y9ghyxzziz81h38z82z0z,loan_9544746,2,True
615i9g09z2x538xg3y1gg8g0,loan_0341849,2,True
615i4x14hzih1g2h17xx1zi9,loan_4967344,2,True
6182x03iyhz33hgz10hy810i,loan_4362764,2,True
61z09ii811h6g0482x3yzixy,loan_4198431,2,True
61678yx4hz1h8861771020g4,loan_4992823,2,True
6193xx9y68420z113xh29hzz,loan_9349629,2,True
618ix8690ig2z70y483h01y8,loan_4931075,2,True
618g25iy5yx6848x287y331x,loan_1298344,2,True
618iyiy625x2x19076z60x55,loan_3767269,2,True
61z345390ghi558h611giigg,loan_9952071,2,True
617hy3hihy34g809i125zz5y,loan_5599766,2,True
618gxggi2i96652hx70z6040,loan_5244558,2,True
617g4888761zhggy2yh537z0,loan_1017105,2,True
617i64z14728z4y98z2x0780,loan_5455497,2,True
619414y31485hgz1xx201618,loan_6365133,2,True
61i0yy13izx0xx10hh754843,loan_0234109,2,True
618zii11x4gi0yz530825g81,loan_3444092,2,True
61899g3h7yg7zi34gy6327x8,loan_6468705,2,True
618y55i4859658y1906g61h8,loan_6128989,2,True
620izh1zy01hg4624z77gx8x,loan_2650956,2,True
617849i4873g6yy47214y3hz,loan_6592155,2,True
61z59y04107hz8710y8142y7,loan_8013690,2,True
618zh7818730gi4h4659g3g5,loan_4905881,2,True
5x773gxxxyy74x07h4i10x7i,loan_7858756,2,True
619y1y0i306g9i4i4129x250,loan_2463061,2,True
616y9xgy7zx0328z38530yh3,loan_6488372,2,True
618g5i2yh3363h1h8449zgzg,loan_9797960,2,True
6160731i2x7h47xi757350gy,loan_0574519,2,True
6166689642338837x7x61x94,loan_4033328,2,True
6170z45yhzg11z03y968945i,loan_8482912,2,True
618i0g63g41781i2476464xi,loan_0919249,2,True
615ixh7379y6izz5yz4xgi7g,loan_3537439,2,True
618y5866iih3445z5y2z3553,loan_0394748,2,True
62016342z587zi8z8548h608,loan_6817005,2,True
61341024g00019y6g6h6577i,loan_2286312,2,True
618gi7g4yziz96y392h60x63,loan_9848019,2,True
613gz83335160500hg281y52,loan_7951570,2,True
61y94h4066g6hi0y3iz42452,loan_3316261,2,True
6168g10x2i2357i5055gh528,loan_0600595,2,True
61zx6yy8152x4z5498yx1h2h,loan_3539009,2,True
61ii137x9g87h0h35221585g,loan_7999147,2,True
617hh0yz863xi154h42xzi53,loan_7690301,2,True
611gy1yyx712h864351h2984,loan_6240023,2,True
61zy0g002z3h892g5109y969,loan_0847020,2,True
619495787329z54z28h71494,loan_7658608,2,True
61z54i0y12y7i7674iihgxg9,loan_4488791,2,True
619h5g587850h8y1259y14i6,loan_2764201,2,True
6129h6z35232iy4hiz278274,loan_2448813,2,True
616i6iy89x9yx10i9i906170,loan_1588954,2,True
619x715g6z2xh47h1iy4z30h,loan_4291343,2,True
61911h53i771g0921161z067,loan_2253015,2,True
623x5y28xh338x4x29458955,loan_8588651,2,True
5x4zh4689h9x047494hz0hzh,loan_2326973,2,True
618hyiz1z11i75h997xg0hi2,loan_6251107,2,True
618y2gh1hhx78148xh78hyy8,loan_9976037,2,True
616i2zg3144iii70476y20x5,loan_4218090,2,True
618iyi927503hg39h16giyzx,loan_8074421,2,True
61ghh6hy40y06135722hh3h9,loan_8284411,2,True
62072z5413iy247iy5yy26z4,loan_3863644,2,True
615x15x30z4hhh8ygghz3641,loan_5135306,2,True
617zzx7165h09i40z6yh0518,loan_1607562,2,True
617339ggz1960250hg59yxz7,loan_2581089,2,True
61945419yg6ixg85337xx97z,loan_6506072,2,True
61705h1ixxzyyhz22h8g4g4g,loan_7382259,2,True
6192h8xz56271145zy26hgx3,loan_2424743,2,True
618i88320i0hyh1hz9x852h2,loan_7551302,2,True
61xy402y70h57y06834zg221,loan_2886681,2,True
618y5hz9i02z4ziy65hhxx15,loan_2719637,2,True
6167zz8x23867x648hh47zi1,loan_6295335,2,True
619696h4y8g351x44710y3hg,loan_9922576,2,True
619h49g0ixy1iz395i803286,loan_6047525,2,True
6161xh9x1119x5xy5833170y,loan_9315667,2,True
619y3y249184zg719x807785,loan_1263417,2,True
61636h0171h3h82iyz6z0225,loan_5999366,2,True
61yg53151hi431y5xhz93561,loan_1085849,2,True
618g399h7gg04937i0669iiz,loan_5131681,2,True
618y767x4x6g1hg3i696gy9y,loan_8753604,2,True
61gz3i57055811yg7y5g881x,loan_7178951,2,True
6186i84757yiyg4y91y08956,loan_4388022,2,True
618zi7ig92z562hxiigzy869,loan_9799179,2,True
618gi997i516841h06657352,loan_0900428,2,True
620h97z6146351h85464hzg4,loan_6221169,2,True
61hx0xy83h3zy65341z45g9h,loan_5945865,3,True
618zii11x4gi0yz530825g81,loan_1275610,3,True
616z118894zx46ziih4g5063,loan_6409628,3,True
617345614y9882i56g438507,loan_9294517,3,True
618hx597h05z9734y5i779zy,loan_7226100,3,True
616xi74719ix6i9y0zi110h9,loan_7044472,3,True
619665zg569i995i49gg5h90,loan_0626960,3,True
61g42hz739zz0h009h530143,loan_0323670,3,True
6168805i00gh54446g705187,loan_8011711,3,True
60h38zh63hy11z2i727x0ghz,loan_0120621,3,True
61743799yyyzxy6955985g83,loan_0852308,3,True
61z5553giz9g3i9zx5074132,loan_0068506,3,True
6165z0i07ghh51y27467y7x3,loan_3125217,3,True
61899y3ggi49269i545349z0,loan_7217661,3,True
6193hix60i6h15i0678g690i,loan_8422918,3,True
6180z065z5g9i35y112h3g91,loan_4363722,3,True
6159xhy58zi518g0029i103x,loan_2295329,3,True
6189xgii42y41535iz3i2141,loan_0081300,3,True
6170hh0514g1539xh4izhz83,loan_2668406,3,True
61660461gyy3g49028y2zy0g,loan_3247091,3,True
61z085g2hh8446980439y9y3,loan_4839007,3,True
615z5x644i31zy7x8x567855,loan_1065166,3,True
604146i9ih04x9177ihx1igi,loan_8781290,3,True
61928ghz1zx17546h7i7yg1x,loan_3938450,3,True
6164x14y2gz9408139zhzx31,loan_3199175,3,True
5713z05721i552x4804357zh,loan_7325335,3,True
60ii774763z9405664227xxg,loan_9051677,3,True
615i4x14hzih1g2h17xx1zi9,loan_8103128,3,True
61971yxh489xg57734259363,loan_4988743,3,True
618iyiy625x2x19076z60x55,loan_2944050,3,True
5h975i7867h9xh50796030g1,loan_4695994,3,True
6176ih1yy273z4yixz86z270,loan_9528154,3,True
61h3y9h2890678847z51yhy4,loan_5637031,3,True
61636h0171h3h82iyz6z0225,loan_2514551,3,True
61509y47y0z6759597i71zgy,loan_8049148,3,True
615958yz22x91xz62002xi7h,loan_8827155,3,True
619849ig06399987y32h6394,loan_1686572,3,True
618973976y987yzhzyii4x4g,loan_0708359,3,True
61z3h11i577zg72zyhii9z16,loan_1540693,3,True
61989h687z3h9g2y1x9igxg6,loan_0844929,3,True
61x60477gh05yz7113h4g6g9,loan_2372827,3,True
613i8y9x63yx79879xyg36yh,loan_7093565,3,True
62084988y7g0z56y9h63163y,loan_2986621,3,True
61z07h1ghx9h4izgx454h32i,loan_6849690,3,True
619060ih367504hgg64h2912,loan_4301410,3,True
5h5g83823i50x318i690hx5i,loan_0803708,3,True
61h1439h3ig1548gz69z7h5y,loan_8369894,3,True
60i3h18941x684gz61zy1h9i,loan_0333356,3,True
618y77579yz645134h8830z2,loan_9801799,3,True
61g291zy8y18593ihx109g0y,loan_7375203,3,True
61z59y04107hz8710y8142y7,loan_3612213,3,True
614ghz5yx2366yxx759h162i,loan_5150861,3,True
6157y7803gx5g725x059z3zi,loan_7850916,3,True
61624x1i6h33x326y564808i,loan_0779309,3,True
581127h5yg37360255362038,loan_0905611,3,True
6176ziziig1hh684hg1x9574,loan_0095691,3,True
618y5i0i07y78hy44zx0g15z,loan_4388226,3,True
616x553y2x364i7yh187249i,loan_0754355,3,True
61z274290hzy0z0gz33yhh1g,loan_0331391,3,True
618y7gg72g74039h070y133y,loan_5602847,3,True
6158504zh9h0hgzy95xxyi5y,loan_4802486,3,True
61z25izy59z13x31iig550g8,loan_5160930,3,True
6174944z77xx9y83xii6hzz9,loan_9849891,3,True
62179117yyih8gyxx13ii89g,loan_2868653,3,True
6188gy0x96xhz18i2y2867h6,loan_7673317,3,True
619313320321gi2416i7x42y,loan_8123071,3,True
618g65g2x958xx544h2g418h,loan_5501307,3,True
62024hx5i38y1229359g0xz3,loan_6398941,3,True
618yyy8588830z73hy683y86,loan_9425256,3,True
618h46348i063589g055giz2,loan_0642276,3,True
61z18377153531ygy3y23442,loan_3032203,3,True
616y608141xh4zh30z48114h,loan_0263983,3,True
61x60y9g26gx61616z27g33i,loan_5913011,3,True
6102hi0xyh0i4972303gi18i,loan_5882339,3,True
616y5hhx962i3299x67zg4hz,loan_7101665,3,True
617hi509139624zhx4x4567z,loan_4589447,3,True
61z554xg28i268z0izhg4008,loan_9890786,3,True
621yghz56045y90ii052i705,loan_7989088,3,True
618ix64z932igyxx4252y81y,loan_3379983,3,True
6168655729y833y4h6327x7y,loan_8255474,3,True
6179063ihi27h281hg61581y,loan_9497707,3,True
61yyz8x8g21i5860g05g4h19,loan_9419666,3,True
619i01xgg92x49213g604hzz,loan_4832875,3,True
61954425962y1y69i9922732,loan_2643740,3,True
62183484y70g4g60g32110y7,loan_5176697,3,True
6160h23h1hx3ygx414ig105x,loan_5234095,3,True
61392z79i612gi385i5ix2gi,loan_7338700,3,True
618z2y95806z5557940i7gx8,loan_0121876,3,True
61h31446i1661hz53y8gz414,loan_0014853,3,True
61759g651z868684xg945x6y,loan_4682284,3,True
61969i7g819243y88gz61gy7,loan_2995746,3,True
61818580719g6xxgiy49h57h,loan_1200716,3,True
61z588i536xg7z283y9h1i90,loan_0026038,3,True
5yh1g84x039i4iy057yih012,loan_4148632,3,True
61x55150xy956h841g64455g,loan_8763981,3,True
615i92858x10zz1x82267zi2,loan_1901837,3,True
6164738yz038y189i3xh3y4h,loan_0299868,3,True
61hi41043y3616174zg0475g,loan_6255750,3,True
61yyixgzi2x8h9zh4g3440xz,loan_8187453,3,True
618333514y7h3690h7y5ix78,loan_0782319,3,True
618x034zh4h378z04hi15h78,loan_9655080,3,True
61773x537yih5xh6yzy7xxyh,loan_3448024,3,True
618zy0g540ix950058772y96,loan_0722709,3,True
617i64z14728z4y98z2x0780,loan_1330470,3,True
6216x741xy90y0h815x85i22,loan_8696651,3,True
5y4204g78g6yh5h24g9788zz,loan_2190096,3,True
616y3xx82y8g807y4250x5x3,loan_7743669,3,True
5h68z25h9gz0xxiiy1g51926,loan_4568122,3,True
5y0i10x30723x8h951zhx6x6,loan_0722178,3,True
61y632xx8661677i8x4ig927,loan_4399829,3,True
618z119469zg232884yg4i70,loan_6987036,3,True
5i17h2x7hx4159602792z403,loan_9416467,3,True
616zy1i7gg610x29zhhx60yi,loan_3200478,3,True
5h7882hh97938090i556yh9x,loan_7967504,3,True
61yg8y37gx626i86h9684gxh,loan_6233130,3,True
6161xx02h79zh479xgi0h08g,loan_4402806,3,True
62106ggx41h3i9x058615i4y,loan_2020098,3,True
6189hg56g9y9x2488794x96y,loan_0869584,3,True
61g60y65h6i782g6z6z05ixg,loan_2289200,3,True
6201yg3444x7x4g4466101g6,loan_9268697,3,True
618h87ig18g3745i2907545x,loan_1186235,3,True
617z0gz6h6z2296973h7x6yy,loan_0807341,3,True
61x58h8hg6037yx9555155z4,loan_1258320,3,True
61yh44i336zx8z838i15y29h,loan_6173750,3,True
6067h0xg0zgzxhg6462yyx52,loan_5640512,3,True
619475h58x0y4xix90h3zi99,loan_8515477,3,True
61409yy65g9x6430y403x048,loan_4174346,3,True
606x44170347g6z0hzgh1667,loan_1008050,3,True
6191397ghz341095zg44445i,loan_5218123,3,True
618giz9453z75g6g48x9498x,loan_1654303,3,True
60y002652y8i73ix3hy483xx,loan_9874220,3,True
61x89i04z82i8i3h504x52g1,loan_2193074,3,True
618zi7ig92z562hxiigzy869,loan_9002414,3,True
5x4zh4689h9x047494hz0hzh,loan_1046439,3,True
615i355349xhy50h5h8xyggz,loan_4513366,3,True
6185i501668513425282651y,loan_1179856,3,True
61x70yx5yygx5ig15iyi836i,loan_1983458,3,True
619718g673gyxy7hxi60542x,loan_7386958,3,True
618xx5i2x65h45xiix56h59i,loan_2026931,3,True
616iiy8x29556x25yxhg03g1,loan_5756117,3,True
61x79hh79159408zhyy21zy0,loan_9045282,3,True
61y24i364zi29g530i42y183,loan_9656887,3,True
618y5hz9i02z4ziy65hhxx15,loan_8726866,3,True
6198194ihi3i7x91xg16i486,loan_4258358,3,True
61yyhgz2yzxyg3yy94584215,loan_6727778,3,True
616g67x28h28yi49z7412hhx,loan_1544692,3,True
61794y1i9006003z40g97y79,loan_7979251,3,True
61949990i71947zhy8hh2949,loan_8774661,3,True
6126y1x1695y40yy227h5798,loan_4036232,3,True
615iyz839yi061716hi34y20,loan_8198110,3,True
60xgg6x762g901x856x73y7h,loan_2266213,3,True
618y0y95gz56364ig86576i5,loan_9768832,3,True
61906g65y26g0zi0247778i1,loan_3770369,3,True
618gx1y0y06i1x1423i0222x,loan_6467113,3,True
61771182465yxy1488z65848,loan_7295871,3,True
61732i810g0y96gy3731z7h5,loan_3247009,3,True
618562g337565yx8y2i13h08,loan_6089111,3,True
61z25g4y56g4260y51829xz0,loan_1228769,3,True
61743hzz3xgz23h54y53z612,loan_9020124,3,True
61hiyh2743g31i5i777y3870,loan_3526926,3,True
6189hx8y2877537744g28g11,loan_8080513,3,True
620xii074y39hyg7z9681307,loan_6260460,3,True
61h122i01h4h8h078h06ih40,loan_5472058,3,True
617zy696gy48i89gg8728949,loan_6363949,3,True
61gh316xh6h046h847h6i01g,loan_3453217,3,True
618z957761h98y0xz57ggz88,loan_9188813,3,True
618x657113294z6z880028ii,loan_9641790,3,True
6191934xy0154zi0g32gxzy6,loan_9031357,3,True
618hxg600591yi914zy82x8i,loan_1959836,3,True
615x654h6g82hiz15x875h7i,loan_4799806,3,True
618y0gz8y6g6690gg180xzx8,loan_1344471,3,True
616i30i8i05y5431i6h893hy,loan_0540971,3,True
61i495g8yi10z6z861h9g182,loan_3466857,3,True
58yz054zhg3977y551z6z81h,loan_0542625,3,True
617849i4873g6yy47214y3hz,loan_4615374,3,True
616yh875g98zh9h6x84495h3,loan_9943970,3,True
618y3i9y0h9y64825123z4zh,loan_9621066,3,True
61zh8h49180x25zy1505ih42,loan_4452198,3,True
6189x979y002y809i52hi1h3,loan_9784321,3,True
6190689h457444i11g9z0949,loan_5600881,3,True
61y640x642h07i97x1z378y4,loan_6619009,3,True
61z45z6xy7x3125h035h535z,loan_0458205,3,True
59x52yzg1ih2917h0096h3y5,loan_7261974,3,True
617g674g9x2780i4g894xh6y,loan_9489195,3,True
618z69gy02x0h3igg02ix6g1,loan_9535485,3,True
613gz83335160500hg281y52,loan_9675691,3,True
618y33x7528089756gzixxg4,loan_2837345,3,True
618zi0ix186i9iih96y763x2,loan_0934705,3,True
618hi2g29h3hgy027632i835,loan_6634415,3,True
61466h7586460x82047z9yi9,loan_0224789,3,True
61g3x84gg66y0i224080508h,loan_2918258,3,True
61945147z3i960xzh6h0zh30,loan_0679547,3,True
618yz479xh6gg9878i4iii6y,loan_6252381,3,True
619xi7377g81x370584g4959,loan_7478657,3,True
5zyx23y1882243hg833g4iyx,loan_4929766,3,True
60g50815h54zz3hi1243giy2,loan_9341330,3,True
5g1x9g565yz23y5ix85293g2,loan_6487928,3,True
6191hy081z9ixhi90z091g8x,loan_6878614,3,True
6190699zh3xyi8xxy4hi2832,loan_2651039,3,True
60ii6x629975zz855y044ii5,loan_2809353,3,True
6191207705i4gg3yy3zg51g7,loan_7120156,3,True
61927728y61x2x39zy02218h,loan_9381225,3,True
6170572ghy4965zx92z65299,loan_7891428,3,True
617x451y6i8hi5g8x2510i40,loan_5608721,3,True
615g918206zy11h1i02g83z3,loan_3597331,3,True
618xx677yy496x3479688007,loan_2618409,3,True
6190yggz143gggg2ghyhz48i,loan_3746263,3,True
6152g1y81417ihx420381924,loan_7207658,3,True
618x37y75g2446h215x79x95,loan_6037781,3,True
617g08ziyz1h47yyxyz1z433,loan_6268970,3,True
618y152z0h32104993zyzhyg,loan_9034646,3,True
61630xx79x393z4898xz520i,loan_7121299,3,True
60hx8i683057ix0z5i6h092y,loan_6419873,3,True
