customer_id,loan_id,loanamount,term,disbursed_date,paid_date,paid_any_loan_last,first_loan_3_or_more_terms,recurrence_1,recurrence_2,max_repaid_date,sum_capital_paid,max_installment_duedate
621yghz56045y90ii052i705,loan_6384000,2219.2,6,2022-03-15,,0,0,2,False,2022-04-21,702.5009,2022-06-15
624406i428igh79x98i460y9,loan_0083312,2036.7,6,2022-04-21,,0,0,2,False,2022-04-21,339.45,2022-07-15
62093zx7g20zh14x4igy99h9,loan_9500801,1423.4781,6,2022-03-01,,0,0,2,False,2022-04-21,949,2022-05-31
62183484y70g4g60g32110y7,loan_0962231,1641.843,6,2022-03-08,,0,0,2,False,2022-04-21,821.25,2022-06-15
5izh9i56i6z74iz99z734i6z,loan_2575160,1279.763,6,2022-02-01,2022-04-21,0,1,2,True,2022-04-21,1279.763,2022-05-02
618ii4g5728z73659229xx3x,loan_6304983,1798.136,6,2022-02-08,2022-04-21,0,1,2,True,2022-04-21,1798.136,2022-05-16
61z950y043y59y729060x58g,loan_4147085,984.77,8,2022-02-18,,1,1,2,True,2022-04-21,478.2668,2022-06-15
619y1y0i306g9i4i4129x250,loan_2463061,948.27,4,2022-03-01,2022-04-21,1,0,2,True,2022-04-21,948.27,2022-05-02
61426yy11954yy7427z361i2,loan_3394044,2262.27,12,2021-12-08,,0,0,2,False,2022-04-22,1394.2781,2022-06-15
619y3y249184zg719x807785,loan_1263417,1320.57,6,2022-02-11,2022-05-02,1,1,2,True,2022-04-22,1320.57,2022-05-16
621z4534i44g179994104h05,loan_2285410,2372.5,6,2022-04-22,,0,1,2,True,2022-04-22,395.66,2022-07-15
612g0z612h31hxi18hh09126,loan_3009811,475.23,4,2022-03-30,,0,0,2,False,2022-04-22,237.98,2022-05-31
5g3x969x815z405794xxi8zi,loan_7385023,1068.72,6,2022-04-18,,0,0,2,False,2022-04-22,178.12,2022-07-15
61933z4455iy9522i11yx4z2,loan_3072356,505.7075,4,2022-03-22,2022-04-23,1,1,2,True,2022-04-23,505.7075,2022-05-16
620y4zx0641z9iz753x37ixx,loan_3083552,6235.222,6,2022-03-19,,0,0,2,False,2022-04-23,3118.56,2022-06-15
6212y45i52004y815hi2xzi9,loan_8778349,1574.61,6,2022-03-25,,0,0,2,False,2022-04-23,525.6,2022-06-30
62106ggx41h3i9x058615i4y,loan_1680859,2890.8,6,2022-03-01,,0,0,2,False,2022-04-23,1130.77,2022-05-31
6176ziziig1hh684hg1x9574,loan_0054180,944.109,6,2022-03-17,,0,1,2,True,2022-04-23,315.36,2022-06-15
619ghzg2602025168h6x11y2,loan_1596153,3013.44,6,2022-03-24,,1,1,2,True,2022-04-23,1004.48,2022-06-30
620y3h8h6i846g5hi1133zx0,loan_9084591,1662.575,6,2022-02-27,,0,0,2,False,2022-04-24,1109.6,2022-05-31
619ihzg592x08i5823208i93,loan_0574096,1492.12,8,2022-02-14,,0,1,2,True,2022-04-24,914.3104,2022-06-15
618hyiz1z11i75h997xg0hi2,loan_6251107,2627.27,6,2022-01-28,2022-04-24,0,1,2,True,2022-04-24,2627.27,2022-05-02
61gyzi59x72yz9g1iz4xxh01,loan_9986809,7153.27,6,2022-01-13,2022-04-24,0,0,2,False,2022-04-24,7153.27,2022-04-18
61z38yg80g9i279g8y76iy9z,loan_7422364,2919.27,2,2022-04-20,,1,1,2,True,2022-04-24,1460,2022-05-16
61hz80909x6x0zghhi3yg3z3,loan_3429214,1167.9781,6,2022-02-16,,1,0,2,True,2022-04-25,779.64,2022-05-16
6174y767h8yg1013132y4z68,loan_4026089,3591.4905,8,2021-11-27,2022-04-25,0,0,2,False,2022-04-25,3591.4905,2022-03-31
61y640x642h07i97x1z378y4,loan_1625155,7513.16,6,2022-01-14,2022-04-25,1,0,2,True,2022-04-25,7513.16,2022-04-18
62179117yyih8gyxx13ii89g,loan_7921023,2743.34,8,2022-03-09,,0,0,2,False,2022-04-25,862.0789,2022-07-15
6220i6xgi14ih8h2365x8y29,loan_3260858,437.27,4,2022-03-26,,0,0,2,False,2022-04-25,230.8625,2022-05-31
61z69x46h05iz4hy2915i71h,loan_5389298,2920,6,2022-02-14,,0,1,2,True,2022-04-25,2434.55,2022-05-16
59604244gh2i79y95148ig2h,loan_1075884,2217.01,6,2022-02-28,,1,1,2,True,2022-04-25,1478.25,2022-05-31
608844124g99gx6ih9227xi5,loan_9353683,5273.6295,12,2021-12-21,,0,0,2,False,2022-04-25,3923.9909,2022-06-15
61z03402748xz6i324i6xzxh,loan_2375806,875.27,8,2022-04-04,,1,1,2,True,2022-04-25,219.7154,2022-08-01
619346y85gxzh71820i14ix3,loan_1579159,1522.78,6,2022-03-27,,1,1,2,True,2022-04-25,508.08,2022-06-30
61852g10h069yy7z86984y71,loan_1580694,868.0795,6,2022-03-31,,1,1,2,True,2022-04-25,290.54,2022-06-30
61z3i652x18z8zi5i64x0z35,loan_4359248,419.02,4,2022-03-29,,1,1,2,True,2022-04-25,210.24,2022-05-31
619h49g0ixy1iz395i803286,loan_6047525,798.62,6,2022-03-24,,0,1,2,True,2022-04-26,266.45,2022-06-30
6174944z77xx9y83xii6hzz9,loan_2343047,6934.27,6,2022-02-13,,1,1,2,True,2022-04-26,5779.41,2022-05-16
61z09ii811h6g0482x3yzixy,loan_4198431,1463.65,6,2022-01-25,2022-04-26,0,1,2,True,2022-04-26,1463.65,2022-05-02
61zg2134728803g2iy72415x,loan_2546934,392.229,4,2022-04-19,,1,1,2,True,2022-04-26,98.55,2022-06-15
61x60477gh05yz7113h4g6g9,loan_8065711,1391.5041,6,2022-03-17,,1,1,2,True,2022-04-26,696.42,2022-06-15
61918y4ig639350h9ixix27z,loan_8296462,4233.27,6,2022-03-29,,0,1,2,True,2022-04-26,1411.82,2022-06-30
618g18i01h738g5h420g4i6g,loan_8462059,2026.2099,6,2022-02-26,,1,1,2,True,2022-04-26,1351.96,2022-05-31
617i1yi6658yz97708g7i949,loan_4816812,787.67,6,2022-04-17,,1,1,2,True,2022-04-26,131.4,2022-07-15
619x5x6711hy94ygx8zx5hi9,loan_3858909,8029.27,6,2022-02-08,,0,1,2,True,2022-04-27,6691.91,2022-05-16
6160731i2x7h47xi757350gy,loan_0574519,1582.64,1,2022-04-08,2022-04-27,1,0,2,True,2022-04-27,1582.64,2022-05-02
61z6zg968033yii9zh0645i5,loan_2311552,2484.6134,6,2022-02-09,,1,0,2,True,2022-04-27,2073.2,2022-05-16
6186i84757yiyg4y91y08956,loan_4388022,1633.74,6,2022-02-02,,1,1,2,True,2022-04-27,1361.45,2022-05-02
61zy0g002z3h892g5109y969,loan_0847020,875.27,6,2022-04-04,,1,1,2,True,2022-04-27,292,2022-06-30
619g1466079yy8zy545ih2zy,loan_4710162,2188.54,6,2022-02-02,2022-04-27,0,1,2,True,2022-04-27,2188.54,2022-05-02
61z50z1z3x37x6ih41hz301y,loan_2009976,2773.3065,6,2022-03-16,,0,1,2,True,2022-04-27,1392.84,2022-06-15
61818580719g6xxgiy49h57h,loan_8479164,5328.27,8,2021-12-26,2022-04-27,1,1,2,True,2022-04-27,5328.27,2022-05-02
618i88320i0hyh1hz9x852h2,loan_7551302,1205.96,6,2022-01-08,2022-04-27,0,1,2,True,2022-04-27,1205.96,2022-04-18
61x58xhxg426081i46596x17,loan_7880285,360.693,2,2022-04-25,,1,0,2,True,2022-04-27,181.04,2022-05-31
617g16i4i14y6458y8hh504y,loan_3207410,1092.08,6,2022-02-24,,0,0,2,False,2022-04-27,859.21,2022-05-31
61gx3599432521g3g68477gi,loan_4477164,3898.127,8,2022-03-11,,1,0,2,True,2022-04-28,2314.2825,2022-07-15
61yg947x9i49h8ghg33ixg6z,loan_9349169,1499.931,6,2022-02-10,,0,0,2,False,2022-04-28,1251.95,2022-05-16
623z7z4h08xg34z0819z024x,loan_6961603,735.11,6,2022-04-16,,0,0,2,False,2022-04-28,122.64,2022-07-15
61hhyiyg7iih5g828hi50h20,loan_7933876,1191.36,8,2022-03-12,,0,1,2,True,2022-04-28,989.004,2022-07-15
605x013986325xhgy8h1xix9,loan_6570030,315.36,2,2022-04-15,,0,0,2,False,2022-04-28,157.68,2022-05-16
61z55zyyhxh7684zxh67xz4z,loan_4435718,1527.16,6,2022-02-07,2022-04-28,1,1,2,True,2022-04-28,1527.16,2022-05-02
5yyz854i14789h5xgz6y56y1,loan_0120921,919.7781,6,2022-03-15,,0,0,2,False,2022-04-28,459.9,2022-06-15
62037047g2g36h3zyy1xh342,loan_5016943,418.509,4,2022-03-03,2022-04-28,0,0,2,False,2022-04-28,418.509,2022-05-02
618g608hii5585g30y6zx72i,loan_9536057,1181.5488,8,2022-02-14,,0,1,2,True,2022-04-28,713.9692,2022-06-15
61xg9860201081yz23gy379i,loan_7880665,1459.27,6,2022-03-31,,0,1,2,True,2022-04-28,486.91,2022-06-30
6216hg96929g1igy23zh753x,loan_5472331,1101.57,6,2022-03-13,,0,0,2,False,2022-04-28,557.2528,2022-06-15
6191x308116888yi6yh96gg2,loan_1677157,3725.2776,6,2022-04-19,,1,1,2,True,2022-04-28,621.23,2022-07-15
624g5h10y92z67z6g6yyg7z4,loan_6466566,3026.58,8,2022-04-09,,0,0,2,False,2022-04-28,324.0689,2022-08-15
61x76z245g286h55z7y60z3z,loan_2470658,1919.9,6,2022-03-24,,0,1,2,True,2022-04-28,640.21,2022-06-30
61941085929805030g7yh739,loan_4045327,1436.932,6,2022-02-27,,1,1,2,True,2022-04-28,960.68,2022-05-31
6219307777z37ig95990i22y,loan_0044348,5109.27,6,2022-03-18,,0,0,2,False,2022-04-28,2555.73,2022-06-15
5h417zz439z55y324i2gy4g2,loan_9036138,1011.78,6,2022-02-17,2022-04-28,1,0,2,True,2022-04-28,1011.78,2022-05-16
61757z5yx5710z625h91gz60,loan_7828672,1843.615,6,2022-03-25,,1,1,2,True,2022-04-28,614.66,2022-06-30
61gyg579h6136y3ih25h7722,loan_3655162,1021.27,6,2022-03-07,,0,1,2,True,2022-04-28,682.55,2022-05-31
615600zgg891g54202z053z8,loan_9375192,1604.54,8,2022-03-02,,1,1,2,True,2022-04-29,762.1711,2022-06-30
6216x741xy90y0h815x85i22,loan_7531954,1293.0125,6,2022-03-15,,0,0,2,False,2022-04-29,648.24,2022-06-15
61z99826g7z274025052984g,loan_1661092,420.48,4,2022-02-26,2022-04-29,1,1,2,True,2022-04-29,420.48,2022-05-02
618y767x4x6g1hg3i696gy9y,loan_8753604,1458.54,8,2022-04-10,,1,1,2,True,2022-04-29,182.5,2022-08-15
61z2i0hz5hz91iy3zi7x947h,loan_8944747,1091.35,6,2022-04-01,,1,1,2,True,2022-04-29,348.6115,2022-06-30
61945419yg6ixg85337xx97z,loan_6506072,2091.304,6,2022-02-08,2022-04-29,1,1,2,True,2022-04-29,2091.304,2022-05-16
61yz9x3g3x4y5y6723y1ygzy,loan_1071156,8102.27,6,2022-03-16,,0,1,2,True,2022-04-29,4925.31,2022-06-15
621h4xy75i252x01g200z58y,loan_4360534,3830.31,6,2022-04-22,,0,0,2,False,2022-04-29,638.75,2022-07-15
621gz5h0y1xy46ggh63zyx46,loan_1278068,1472.8188,6,2022-03-24,,1,0,2,True,2022-04-29,492.02,2022-06-30
6106g0xx98g7581gi7x2853x,loan_6075124,1678.27,8,2022-02-13,,0,1,2,True,2022-04-29,1010.9551,2022-06-15
61970ihy30g91384iy803i0i,loan_9201059,1233.7,6,2022-03-26,,1,1,2,True,2022-04-29,411.72,2022-06-30
5ii352i912hyx47hx3g3316x,loan_4465015,4529.0295,12,2021-12-13,,0,0,2,False,2022-04-29,3169.3096,2022-06-15
61940822z1876721290g96g4,loan_4975635,6824.8795,6,2022-01-27,,0,1,2,True,2022-04-29,4552.28,2022-05-02
61yyixgzi2x8h9zh4g3440xz,loan_3805232,4890.27,6,2022-03-18,,1,1,2,True,2022-04-29,2446.23,2022-06-15
6189y7hg33604hzh8g2050z6,loan_1458313,684.6159,6,2022-02-24,,0,1,2,True,2022-04-29,568.67,2022-05-31
6246747y83229iz1g53y2g83,loan_1089480,751.17,6,2022-04-19,,0,0,2,False,2022-04-29,125.56,2022-07-15
61z2x188i4i039g2h3y5gi50,loan_0003995,1337.36,8,2022-02-27,,0,1,2,True,2022-04-29,619.5291,2022-06-30
619ixh9i902437628g47i1i5,loan_4119610,651.89,6,2022-02-12,,0,1,2,True,2022-04-29,557.9755,2022-05-16
6193i2iz8z757g096x9h28h0,loan_3684694,2919.416,8,2022-02-27,,0,1,2,True,2022-04-29,1380.7439,2022-06-30
61g51y9iy7i65z83z79z6iiz,loan_3542287,4050.0035,6,2022-01-30,2022-04-29,0,1,2,True,2022-04-29,4050.0035,2022-05-02
61818849z48iig09846h3109,loan_6354828,876,6,2022-03-26,,0,0,2,False,2022-04-29,292,2022-06-30
62098x0xx30hh6x68iii71h7,loan_2972660,1768.425,6,2022-04-05,,0,1,2,True,2022-04-29,618.0764,2022-06-30
61gx00x340gz642600zy4xi3,loan_9821305,1422.77,8,2022-01-22,,0,0,2,False,2022-04-29,1254.9503,2022-05-16
618y325zz1i4g45i468g17hi,loan_5861227,2079.77,4,2022-04-17,,1,1,2,True,2022-04-29,520.49,2022-06-15
61x79hh79159408zhyy21zy0,loan_5639398,405.953,6,2022-03-22,,1,1,2,True,2022-04-29,208.78,2022-06-15
61846y0hy14z2x1gxh57770z,loan_6724129,1379.8825,8,2022-03-21,,1,1,2,True,2022-04-29,500.342,2022-07-15
61x58h8hg6037yx9555155z4,loan_0513196,1553.44,8,2022-02-14,,0,0,2,False,2022-04-29,970.9,2022-06-15
618178x3y92z8913983zx3gy,loan_7518078,7153.27,6,2022-02-17,,1,0,2,True,2022-04-29,5961.18,2022-05-16
61817349i707017h25y5z715,loan_9293749,5218.77,8,2022-03-06,,0,0,2,False,2022-04-29,3492.6485,2022-06-30
61hx0xy83h3zy65341z45g9h,loan_9436995,2189.27,8,2022-02-16,,0,0,2,False,2022-04-29,1337.1118,2022-06-15
61g42hz739zz0h009h530143,loan_9939735,875.416,6,2022-02-02,2022-04-29,0,1,2,True,2022-04-29,875.416,2022-05-02
61g3x84gg66y0i224080508h,loan_9313356,868.0795,6,2022-02-26,,0,1,2,True,2022-04-29,593.6287,2022-05-31
61y242092xyyx1ix3h2424xi,loan_4101516,3517.14,8,2022-03-18,,0,0,2,False,2022-04-29,1231.2253,2022-07-15
616i6iy89x9yx10i9i906170,loan_1588954,6976.61,6,2022-02-07,2022-04-29,1,1,2,True,2022-04-29,6976.61,2022-05-02
6191yh24i5gi625754h89h0i,loan_9946862,11679.27,4,2022-04-13,,1,1,2,True,2022-04-29,2920,2022-06-15
6169x85370xyi886ghhg7597,loan_4824287,1891.4884,6,2022-02-09,,1,1,2,True,2022-04-29,1589.94,2022-05-16
618y9426x667yzxh38y5z527,loan_8372558,5675.896,6,2022-03-02,,1,1,2,True,2022-04-29,3784.32,2022-05-31
61ghh6hy40y06135722hh3h9,loan_8284411,2743.34,8,2022-02-07,,0,1,2,True,2022-04-29,2046.8543,2022-05-31
61z54i0y12y7i7674iihgxg9,loan_4488791,471.6311,6,2022-04-05,,1,1,2,True,2022-04-29,157.68,2022-06-30
61y8409x47g24704h4gh67yz,loan_0623900,2772.54,6,2022-02-13,,0,0,2,False,2022-04-29,2310.45,2022-05-16
61x6gx4x6816319zyhz480h8,loan_2981759,2049.84,6,2022-04-18,,1,1,2,True,2022-04-29,341.64,2022-07-15
61z085g2hh8446980439y9y3,loan_7839543,7445.27,12,2021-12-15,,0,0,2,False,2022-04-29,5250.6126,2022-06-15
60h38zh63hy11z2i727x0ghz,loan_7297802,3609.12,6,2022-03-06,,1,0,2,True,2022-04-29,2406.08,2022-05-31
620gi3640zg7075g324961x5,loan_1856427,435.81,4,2022-03-14,,0,0,2,False,2022-04-29,327.04,2022-05-16
618h831y086gzix6x75h91hx,loan_8306393,1674.62,6,2022-01-29,2022-04-29,1,1,2,True,2022-04-29,1674.62,2022-05-02
60hiy8h02h6y0xyi7h271325,loan_1402740,3890.4255,12,2021-11-30,,0,0,2,False,2022-04-30,3168.9519,2022-05-31
61z10y5g3y70528y03x7g793,loan_6715135,6310.85,4,2022-03-31,,1,1,2,True,2022-04-30,3155.79,2022-05-31
618i4zhx05g36x207zi87g5y,loan_0445119,365,2,2022-04-11,,1,0,2,True,2022-04-30,182.5,2022-05-16
616zy1i7gg610x29zhhx60yi,loan_9535846,2700.27,8,2022-02-26,,1,1,2,True,2022-04-30,1285.5373,2022-06-30
619xg29602733z522gi58ii2,loan_3120065,1569.5,6,2022-03-15,,1,1,2,True,2022-04-30,784.75,2022-06-15
61xg97x0297y897y2g0171yx,loan_5617342,2206.79,8,2022-03-06,,0,1,2,True,2022-04-30,1069.3551,2022-06-30
619313320321gi2416i7x42y,loan_5043115,962.505,6,2022-02-14,,1,1,2,True,2022-04-30,803,2022-05-16
61xx0yzx71134x5zz9600i02,loan_3700708,1532.27,8,2022-02-19,,1,0,2,True,2022-04-30,940.9043,2022-06-15
619zh53xz833i138y1g5z43h,loan_7908864,2448.42,6,2022-04-10,,1,1,2,True,2022-04-30,408.07,2022-07-15
618xix38h3hz945628z28156,loan_8762431,3417.86,8,2022-04-11,,1,0,2,True,2022-04-30,366.6133,2022-08-15
61zxz4g9ig7ii7i8gy2y4286,loan_0132290,1021.27,6,2022-04-11,,1,1,2,True,2022-04-30,170.82,2022-07-15
61z274290hzy0z0gz33yhh1g,loan_7339118,1739.59,6,2022-01-26,2022-04-30,0,1,2,True,2022-04-30,1739.59,2022-05-02
617i1z9h45x6x940z2z7hhyh,loan_6858772,5581.6092,12,2021-12-19,,0,1,2,True,2022-04-30,4030.7096,2022-06-15
61z9z02h403hig40h902i8y2,loan_8656131,2093.64,6,2022-02-13,,1,1,2,True,2022-04-30,1744.7,2022-05-16
5hi693i63hhiyzh65801z06i,loan_4600400,1154.4585,6,2022-02-24,,0,1,2,True,2022-04-30,802.9854,2022-05-31
61x0g2090y48530y73hh73i2,loan_6809557,1151.94,6,2022-02-19,,0,0,2,False,2022-04-30,959.95,2022-05-16
5y7036y2yyy8i82070677i97,loan_6250807,926.37,4,2022-04-19,,0,0,2,False,2022-04-30,232.14,2022-06-15
533z822x0756z11h840059g0,loan_0825696,1852.74,8,2022-03-13,,0,1,2,True,2022-04-30,641.5532,2022-07-15
59x52yzg1ih2917h0096h3y5,loan_2799495,975.9516,4,2022-02-25,2022-04-30,1,1,2,True,2022-04-30,975.9516,2022-05-02
62186g14h8i45z1z1g6i6g45,loan_6413060,437.27,4,2022-03-28,,0,0,2,False,2022-04-30,219,2022-05-31
61ii137x9g87h0h35221585g,loan_7999147,1011.05,8,2022-04-10,,1,1,2,True,2022-04-30,107.164,2022-08-15
61z237685zi56988223x9z49,loan_5886462,1094.27,6,2022-04-12,,1,1,2,True,2022-04-30,182.5,2022-07-15
61y9x89g5hx3223y2gy37gg3,loan_8019660,983.967,4,2022-02-23,2022-04-30,1,1,2,True,2022-04-30,983.967,2022-05-02
61x99336h768yx423zy11zy0,loan_8432838,2568.87,4,2022-03-18,,1,1,2,True,2022-04-30,1284.8,2022-05-16
61x888i001i867y502z0z6ii,loan_7498863,1334.4473,4,2022-03-06,2022-04-30,0,1,2,True,2022-04-30,1334.4473,2022-05-02
61h3g8zzi37yi2h6y0zxy3y6,loan_0186833,2029.4,8,2022-04-09,,1,1,2,True,2022-04-30,217.8466,2022-08-15
618y0684477307676g1g445i,loan_1584428,918.486,4,2022-03-21,,1,1,2,True,2022-04-30,689.85,2022-05-16
61i20zgiizgi02210ix460i1,loan_9006765,865.78,8,2022-04-07,,1,1,2,True,2022-04-30,217.248,2022-08-01
61z1121x51zy783g6492366z,loan_3952204,6934.27,8,2022-01-31,,0,1,2,True,2022-04-30,5125.0307,2022-05-31
618ix40x3y46yg5853674624,loan_9427131,6934.27,6,2022-02-16,,1,1,2,True,2022-04-30,6424,2022-05-16
61y94h4066g6hi0y3iz42452,loan_3316261,2244.75,6,2022-02-26,,1,1,2,True,2022-04-30,1497.96,2022-05-31
61z345390ghi558h611giigg,loan_9952071,5766.27,6,2022-03-16,,0,1,2,True,2022-04-30,2884.23,2022-06-15
6193y0zi41g6g551y4i1y14y,loan_9335432,2854.592,6,2022-03-19,,1,1,2,True,2022-04-30,1427.88,2022-06-15
5hi057519i2iz13yz430yxx8,loan_8193114,3792.35,6,2022-02-23,,0,1,2,True,2022-04-30,2543.32,2022-05-31
621h85gi056y985z5hx64x1i,loan_6345937,2260.372,6,2022-04-08,,0,0,2,False,2022-04-30,377.41,2022-07-15
618y0xhz54yz976i496hhyzh,loan_4334976,7664.27,8,2022-02-04,,0,1,2,True,2022-04-30,5649.2729,2022-05-31
6193hz5618xzg4y7gz13i596,loan_1516754,1055.58,8,2022-01-17,,0,1,2,True,2022-04-30,916.8435,2022-05-16
5hy0yg7x26zz394h43iy92y4,loan_5341790,947.54,8,2022-03-16,,1,0,2,True,2022-04-30,433.9558,2022-07-15
6121y24g75xx079ihxiz798h,loan_9436139,2868.17,12,2021-11-15,,0,0,2,False,2022-04-30,2591.0693,2022-05-16
61x60y9g26gx61616z27g33i,loan_0222019,1094.27,6,2022-02-24,,0,1,2,True,2022-04-30,766.5,2022-05-31
61g759x9g15xzi493g2h8916,loan_0509054,3135.35,8,2022-04-21,,0,1,2,True,2022-04-30,379.4467,2022-08-15
61h3y9h2890678847z51yhy4,loan_6682605,1084.05,6,2022-03-01,,1,1,2,True,2022-04-30,724.16,2022-05-31
619zygg154598gh380izgxzi,loan_6622610,2006.04,6,2022-02-24,,0,1,2,True,2022-04-30,1338.82,2022-05-31
5x801z9h3x2x29i022yh4yi2,loan_3252669,886.95,4,2022-04-02,,1,1,2,True,2022-04-30,444.57,2022-05-31
6215xy88g3059392y0064384,loan_7700673,741.68,6,2022-03-25,,0,0,2,False,2022-04-30,247.47,2022-06-30
5h2hi00g14i1h518hhg31h0g,loan_1231868,1877.56,6,2022-02-14,,0,1,2,True,2022-04-30,1565.85,2022-05-16
618y5866iih3445z5y2z3553,loan_0394748,2364.543,6,2022-04-21,,1,1,2,True,2022-04-30,394.2,2022-07-15
60x01192gzg51g8ix70685zi,loan_4841722,473.989,4,2022-04-13,,0,0,2,False,2022-04-30,118.99,2022-06-15
620zy51z1h9iy304y411y45y,loan_9564159,567.429,6,2022-04-19,,0,1,2,True,2022-04-30,94.9,2022-07-15
6209xz6xx50943i5731ix939,loan_1708733,2568.87,8,2022-03-19,,0,0,2,False,2022-04-30,918.0261,2022-07-15
62086254giii3676g0173i68,loan_3057848,2955.77,6,2022-03-21,,0,0,2,False,2022-04-30,1478.25,2022-06-15
618zzx78g1x7i96hzxh8778z,loan_4099929,1587.896,6,2022-03-24,,1,1,2,True,2022-04-30,529.98,2022-06-30
61926684yhiz8x11xh3710xz,loan_5468686,2261.905,8,2022-01-12,,0,1,2,True,2022-04-30,1944.9171,2022-05-16
618i259h3h3x74yyy2hz8zz3,loan_1865941,11240.54,12,2021-12-31,,0,1,2,True,2022-05-01,7105.6667,2022-06-30
5g96ih73xx988gx34x5x9z70,loan_0608886,739.49,6,2022-04-12,,1,1,2,True,2022-05-01,123.37,2022-07-15
5x5hh4040x0098hix5h87534,loan_4077202,2225.77,6,2022-04-01,,1,1,2,True,2022-05-01,742.41,2022-06-30
61i84hy3gihi0zg05475i8ii,loan_5298450,997.91,4,2022-04-22,,0,0,2,False,2022-05-01,249.66,2022-06-15
618hx5g6zy4y49x297561746,loan_3977557,1276.77,4,2022-03-17,,1,1,2,True,2022-05-01,957.76,2022-05-16
6165z0i07ghh51y27467y7x3,loan_5108211,405.88,6,2022-01-28,2022-05-01,0,0,2,False,2022-05-01,405.88,2022-05-02
624508157574263z4zy3ii0i,loan_2293481,4703.39,4,2022-04-12,,0,0,2,False,2022-05-01,1176.03,2022-06-15
61z1zh31560z4793847x52y2,loan_7345905,738.468,8,2022-04-12,,1,1,2,True,2022-05-01,79.2488,2022-08-15
6191x5gi7y30i2h16824i21g,loan_3673417,1268.521,6,2022-04-21,,1,1,2,True,2022-05-01,211.7,2022-07-15
618i8h983z28yx6i886y0z07,loan_4249878,1400.432,6,2022-02-12,,1,1,2,True,2022-05-01,1168,2022-05-16
61z96y9g604xxy9z7ih198x7,loan_8021184,5490.0818,6,2022-04-09,,1,1,2,True,2022-05-01,915.42,2022-07-15
61y11zgy8g9h4gy6g6971x80,loan_2016842,861.4,6,2022-04-19,,1,1,2,True,2022-05-01,143.81,2022-07-15
6214471x3x557746y46i88xy,loan_5924535,4342.8795,6,2022-03-05,,0,0,2,False,2022-05-01,3620.8,2022-05-31
61gh385006859i0i3915yy06,loan_6109627,814.68,6,2022-02-08,2022-05-01,1,0,2,True,2022-05-01,814.68,2022-05-16
61z59ix512ih283x4h2g487h,loan_6992466,3649.27,8,2022-03-12,,1,1,2,True,2022-05-01,1283.5955,2022-07-15
61x50hihg7ii866292igh4gi,loan_2037308,1240.27,8,2022-04-10,,0,0,2,False,2022-05-01,129.1516,2022-08-15
619849ig06399987y32h6394,loan_7659151,1692.432,6,2022-02-10,2022-05-01,1,0,2,True,2022-05-01,1692.432,2022-05-16
618h51815934z68gz5yg392h,loan_7447669,1423.5,6,2022-03-13,,1,1,2,True,2022-05-01,722.7,2022-06-15
61z3865hgz1y19h8604z7x5g,loan_0687961,919.289,6,2022-04-19,,1,1,2,True,2022-05-01,153.3,2022-07-15
62040z2325490y5i8h33xzh4,loan_7994218,3235.36,6,2022-03-03,,0,0,2,False,2022-05-01,2157.88,2022-05-31
61905425h64y7yg93y79i13x,loan_3140961,1094.27,4,2022-03-04,2022-05-01,1,1,2,True,2022-05-01,1094.27,2022-05-02
620722139y3432g0803h2y09,loan_3566856,5400.54,6,2022-03-21,,0,0,2,False,2022-05-01,2700.27,2022-06-15
61i83944gx582h9y76309700,loan_2840912,1494.31,6,2022-03-15,,0,1,2,True,2022-05-01,748.1405,2022-06-15
61959869gz5x6iz446zh26g0,loan_1237973,4088.584,6,2022-02-15,,0,1,2,True,2022-05-01,3409.1,2022-05-16
619z9z9z27641958989g6411,loan_0719110,6053.89,8,2022-03-29,,1,1,2,True,2022-05-01,1364.8007,2022-08-01
62328yg18h9y19z51y679z6h,loan_7376762,935.714,8,2022-04-22,,0,0,2,False,2022-05-01,115.1137,2022-08-15
5yh9yg46h09525250y2h0441,loan_8691478,1018.35,6,2022-04-16,,0,0,2,False,2022-05-01,170.09,2022-07-15
60xh112g6hyxg315ii6x7zz8,loan_4354878,5035.54,8,2022-04-20,,1,1,2,True,2022-05-01,633.6181,2022-08-15
61hg3i35x784h9g6779xyz3x,loan_8066283,874.54,6,2022-04-09,,1,1,2,True,2022-05-01,146,2022-07-15
61xy558i7g5288527z312igz,loan_2501951,4380,8,2022-03-04,,0,1,2,True,2022-05-01,2057.9576,2022-06-30
6193xx9y68420z113xh29hzz,loan_9349629,1578.26,6,2022-04-08,,1,1,2,True,2022-05-01,263.53,2022-07-15
61h8yy25yhz495845948gzz7,loan_7870312,2043.5036,6,2022-02-16,,0,1,2,True,2022-05-01,1813.32,2022-05-16
60hyxh64495z838215h2x465,loan_1901464,2710.8258,6,2022-04-16,,0,0,2,False,2022-05-01,451.87,2022-07-15
61yyhgz2yzxyg3yy94584215,loan_9716041,1400.87,6,2022-04-01,,1,1,2,True,2022-05-01,467.2,2022-06-30
618ix8690ig2z70y483h01y8,loan_4931075,6205,8,2022-01-03,2022-05-01,0,1,2,True,2022-05-01,6205,2022-05-02
608394h17563020x98gzg3g5,loan_2289816,2061.52,8,2022-04-18,,0,0,2,False,2022-05-01,260.391,2022-08-15
623h7209704i57z7z8y4iyz1,loan_6136402,7554.77,8,2022-04-06,,0,0,2,False,2022-05-01,1816.021,2022-08-01
